1.580	3.370	speaker_1
4.380	7.690	speaker_0
8.540	10.165	speaker_1
10.165	10.970	speaker_0
11.740	19.610	speaker_0
19.900	22.410	speaker_0
22.860	28.730	speaker_0
29.100	31.050	speaker_0
31.580	34.410	speaker_0
35.660	46.535	speaker_0
46.285	52.490	speaker_1
52.860	53.850	speaker_1
54.620	57.370	speaker_0
57.820	64.330	speaker_0
64.860	68.250	speaker_0
68.780	78.010	speaker_0
78.460	79.210	speaker_0
80.460	82.650	speaker_0
83.580	84.170	speaker_1
84.700	91.610	speaker_1
92.940	93.850	speaker_0
97.180	102.650	speaker_0
103.500	108.810	speaker_1
103.500	104.375	speaker_0
110.460	114.090	speaker_0
114.540	115.770	speaker_0
117.500	121.210	speaker_0
121.580	124.330	speaker_0
124.700	125.530	speaker_0
126.060	129.850	speaker_0
131.500	135.210	speaker_1
135.580	138.490	speaker_1
136.205	136.455	speaker_0
139.900	141.770	speaker_0
142.380	144.250	speaker_0
144.780	146.405	speaker_1
145.405	149.050	speaker_0
149.660	160.810	speaker_1
161.980	174.090	speaker_0
175.100	175.930	speaker_0
176.460	179.610	speaker_0
180.380	196.010	speaker_1
196.620	197.050	speaker_1
197.260	205.210	speaker_0
206.300	216.890	speaker_1
217.420	217.930	speaker_0
218.140	218.810	speaker_1
221.740	222.010	speaker_1
222.620	223.130	speaker_2
223.660	223.850	speaker_2
224.220	224.490	speaker_1
224.860	225.130	speaker_2
225.420	226.730	speaker_2
227.980	228.170	speaker_0
229.100	229.370	speaker_1
231.420	231.770	speaker_0
234.540	239.850	speaker_2
240.300	240.570	speaker_2
242.620	242.970	speaker_1
243.740	243.930	speaker_2
255.900	256.810	speaker_0
260.380	260.650	speaker_0
261.740	261.930	speaker_0
262.220	262.890	speaker_2
263.580	264.490	speaker_2
266.620	268.170	speaker_2
268.700	269.210	speaker_2
271.420	271.690	speaker_2
272.460	272.810	speaker_2
275.100	275.850	speaker_2
276.540	277.370	speaker_2
277.740	278.730	speaker_2
279.020	279.290	speaker_2
279.820	281.530	speaker_2
281.980	282.650	speaker_2
283.820	284.170	speaker_2
285.820	286.090	speaker_2
287.900	288.170	speaker_2
291.660	291.930	speaker_0
297.100	297.610	speaker_1
297.980	298.810	speaker_1
299.340	300.215	speaker_1
299.965	300.730	speaker_0
301.740	302.570	speaker_0
302.780	303.370	speaker_1
303.980	305.355	speaker_1
305.105	306.355	speaker_0
306.105	311.290	speaker_1
311.580	318.330	speaker_1
319.340	319.610	speaker_2
319.820	321.210	speaker_0
324.060	324.250	speaker_0
326.220	326.650	speaker_0
327.020	330.895	speaker_0
330.395	332.395	speaker_1
332.145	332.890	speaker_0
333.660	334.010	speaker_0
334.540	335.290	speaker_0
336.940	338.815	speaker_0
338.315	339.565	speaker_1
339.315	340.250	speaker_0
340.780	341.050	speaker_0
341.340	341.850	speaker_0
342.220	346.810	speaker_1
348.300	348.810	speaker_0
351.180	351.690	speaker_0
355.100	355.370	speaker_0
355.980	361.130	speaker_1
361.580	363.050	speaker_1
364.780	371.930	speaker_1
372.380	375.290	speaker_1
375.820	381.210	speaker_1
380.695	381.210	speaker_0
381.500	382.375	speaker_1
382.125	389.930	speaker_0
390.300	390.970	speaker_1
391.660	402.730	speaker_1
403.260	404.970	speaker_1
407.340	410.410	speaker_0
413.260	416.570	speaker_1
417.820	422.410	speaker_0
425.020	426.010	speaker_1
426.460	427.585	speaker_1
427.335	428.090	speaker_0
428.860	434.250	speaker_0
435.180	436.055	speaker_0
436.055	456.570	speaker_1
444.485	444.735	speaker_0
457.420	457.690	speaker_1
458.060	459.185	speaker_1
458.935	460.685	speaker_0
460.185	461.435	speaker_1
461.185	464.970	speaker_0
465.260	467.385	speaker_0
466.635	469.130	speaker_1
470.540	473.930	speaker_0
475.980	477.370	speaker_1
478.140	479.850	speaker_0
480.460	482.170	speaker_0
484.380	497.850	speaker_1
501.340	502.650	speaker_0
503.100	505.610	speaker_0
508.300	511.530	speaker_1
512.220	514.345	speaker_1
513.345	518.010	speaker_0
519.180	522.890	speaker_0
523.260	523.930	speaker_0
524.300	525.425	speaker_0
524.675	527.130	speaker_1
528.700	529.690	speaker_0
530.380	532.890	speaker_0
534.060	536.650	speaker_1
538.780	539.610	speaker_0
541.100	541.770	speaker_1
543.260	545.690	speaker_0
546.060	548.935	speaker_1
547.685	549.370	speaker_0
549.740	550.570	speaker_0
