3.340	9.930	speaker_0
7.645	8.895	speaker_1
10.220	32.250	speaker_1
32.620	33.850	speaker_0
34.140	38.250	speaker_0
38.540	50.330	speaker_0
43.665	44.165	speaker_1
51.020	55.450	speaker_1
55.980	63.770	speaker_0
64.300	70.090	speaker_1
71.580	72.955	speaker_1
72.955	75.050	speaker_0
75.740	77.130	speaker_1
77.820	79.530	speaker_1
79.980	83.610	speaker_1
83.980	85.450	speaker_1
85.900	88.330	speaker_1
88.700	97.050	speaker_1
97.580	98.650	speaker_1
99.020	99.610	speaker_1
100.140	108.330	speaker_0
109.020	111.145	speaker_1
110.395	114.250	speaker_0
114.860	115.610	speaker_1
116.300	120.890	speaker_1
121.500	126.730	speaker_1
127.340	128.715	speaker_1
128.465	131.050	speaker_0
131.740	136.650	speaker_1
136.940	145.130	speaker_1
146.540	147.210	speaker_0
147.500	147.850	speaker_0
148.060	149.130	speaker_1
149.340	150.250	speaker_0
150.860	152.570	speaker_0
153.180	154.810	speaker_1
155.100	162.330	speaker_1
162.780	175.530	speaker_1
175.820	177.770	speaker_1
178.380	179.290	speaker_1
179.580	180.970	speaker_1
181.500	190.250	speaker_0
190.780	199.370	speaker_0
199.580	200.955	speaker_1
199.955	201.290	speaker_0
201.660	209.450	speaker_1
209.980	210.650	speaker_1
211.180	226.330	speaker_1
226.860	241.530	speaker_0
242.380	244.090	speaker_1
244.460	245.850	speaker_1
246.460	263.290	speaker_1
251.585	251.835	speaker_0
263.660	271.770	speaker_1
272.460	272.835	speaker_0
272.460	276.810	speaker_1
277.500	281.530	speaker_1
282.460	287.290	speaker_0
287.580	292.330	speaker_1
292.860	306.970	speaker_1
307.420	318.730	speaker_1
319.180	321.210	speaker_1
322.300	323.210	speaker_1
323.900	342.570	speaker_1
342.940	343.370	speaker_1
344.380	344.890	speaker_0
345.420	352.810	speaker_1
354.300	372.650	speaker_1
373.420	375.530	speaker_1
376.540	377.850	speaker_0
378.060	378.935	speaker_1
378.685	380.685	speaker_0
380.685	386.890	speaker_1
387.820	396.010	speaker_0
391.945	392.195	speaker_1
396.220	401.610	speaker_1
402.460	407.050	speaker_1
407.740	410.890	speaker_1
411.820	413.450	speaker_0
413.660	418.970	speaker_1
419.420	420.970	speaker_0
421.260	421.930	speaker_1
422.220	425.530	speaker_1
425.820	432.490	speaker_1
433.100	436.090	speaker_1
433.475	433.725	speaker_0
436.540	461.210	speaker_1
461.500	465.850	speaker_1
466.140	468.890	speaker_1
469.420	470.570	speaker_1
471.020	479.130	speaker_1
479.500	480.250	speaker_1
480.620	481.995	speaker_0
481.995	482.410	speaker_1
483.100	491.690	speaker_1
492.060	494.730	speaker_1
496.220	498.170	speaker_0
498.620	499.130	speaker_1
500.140	509.450	speaker_1
510.460	511.290	speaker_0
512.620	514.970	speaker_1
516.780	519.905	speaker_0
518.655	518.905	speaker_1
519.405	528.090	speaker_1
528.780	531.610	speaker_1
532.780	538.010	speaker_1
538.300	539.450	speaker_1
539.980	541.370	speaker_1
542.460	561.930	speaker_1
563.740	569.930	speaker_1
570.300	582.010	speaker_1
583.180	583.690	speaker_0
584.540	593.770	speaker_1
594.940	597.850	speaker_0
598.460	600.090	speaker_1
600.620	602.055	speaker_1
601.805	602.890	speaker_0
604.140	611.530	speaker_1
611.820	612.810	speaker_1
613.420	614.545	speaker_1
614.295	622.730	speaker_0
623.420	625.210	speaker_1
626.700	627.575	speaker_0
627.075	637.530	speaker_1
637.820	642.810	speaker_1
643.580	643.930	speaker_1
644.300	646.410	speaker_0
647.100	647.370	speaker_1
647.820	652.945	speaker_0
651.695	651.945	speaker_1
652.695	653.530	speaker_1
653.900	663.850	speaker_1
664.460	665.335	speaker_0
665.085	666.585	speaker_1
666.335	667.610	speaker_0
668.620	669.690	speaker_1
670.780	672.410	speaker_1
673.020	673.290	speaker_1
674.620	677.495	speaker_0
677.495	677.770	speaker_1
678.060	683.210	speaker_1
684.220	686.730	speaker_0
687.260	688.135	speaker_1
687.885	690.330	speaker_0
689.385	690.330	speaker_1
691.260	692.650	speaker_0
691.260	691.635	speaker_1
693.180	694.250	speaker_1
695.180	695.690	speaker_0
696.460	698.170	speaker_1
699.260	701.135	speaker_0
701.135	705.050	speaker_1
705.980	706.410	speaker_0
707.020	708.730	speaker_1
709.740	710.865	speaker_0
710.615	712.890	speaker_1
713.180	714.170	speaker_1
