0.620	1.450	speaker_0
2.300	4.425	speaker_1
4.425	4.810	speaker_0
5.580	6.570	speaker_0
6.860	9.770	speaker_0
10.540	20.330	speaker_1
14.665	14.915	speaker_0
21.180	24.490	speaker_0
24.860	30.890	speaker_0
31.500	38.875	speaker_1
38.375	45.530	speaker_0
45.820	52.695	speaker_1
52.695	61.370	speaker_0
53.955	54.455	speaker_1
61.980	62.490	speaker_1
62.780	66.250	speaker_1
66.940	68.650	speaker_0
69.100	72.570	speaker_0
73.180	75.055	speaker_1
74.805	77.530	speaker_0
78.220	86.330	speaker_0
87.660	90.490	speaker_1
90.700	90.970	speaker_0
91.180	98.010	speaker_1
98.860	100.735	speaker_0
100.735	103.290	speaker_1
104.140	108.090	speaker_0
109.900	110.170	speaker_1
110.940	119.835	speaker_1
114.065	114.315	speaker_0
114.815	115.065	speaker_0
116.065	116.565	speaker_0
119.335	136.730	speaker_0
120.335	121.585	speaker_1
131.335	131.835	speaker_1
137.340	140.225	speaker_0
139.975	141.975	speaker_1
141.725	144.475	speaker_0
144.475	145.130	speaker_1
145.820	146.570	speaker_0
147.500	149.290	speaker_0
151.420	151.850	speaker_0
154.060	154.330	speaker_0
154.620	155.450	speaker_0
158.300	158.570	speaker_2
158.780	159.050	speaker_0
160.060	160.330	speaker_1
160.540	161.290	speaker_2
162.300	162.810	speaker_2
164.060	164.330	speaker_2
164.940	166.570	speaker_2
167.020	167.610	speaker_2
169.180	170.090	speaker_2
172.540	172.810	speaker_2
173.500	173.770	speaker_2
174.860	175.690	speaker_2
176.060	177.130	speaker_2
177.420	177.690	speaker_2
178.220	179.850	speaker_2
180.380	180.970	speaker_2
181.740	182.490	speaker_2
184.140	184.410	speaker_0
185.420	185.690	speaker_2
189.020	189.290	speaker_2
193.260	193.450	speaker_2
195.980	196.730	speaker_2
197.260	197.530	speaker_0
200.620	200.890	speaker_2
203.180	203.450	speaker_3
209.260	210.170	speaker_0
212.780	213.370	speaker_2
213.740	215.210	speaker_2
215.580	217.050	speaker_2
217.500	219.450	speaker_2
219.740	220.170	speaker_2
220.700	222.010	speaker_2
222.540	223.690	speaker_2
225.500	226.250	speaker_2
226.540	227.290	speaker_2
227.580	233.450	speaker_2
236.620	236.890	speaker_2
240.060	240.330	speaker_2
245.980	246.250	speaker_2
248.380	248.650	speaker_0
260.460	260.730	speaker_1
264.300	265.050	speaker_0
268.140	268.410	speaker_0
268.620	268.890	speaker_2
269.580	269.850	speaker_2
279.100	279.370	speaker_2
279.820	280.090	speaker_2
285.260	285.610	speaker_0
285.980	286.250	speaker_2
287.260	288.010	speaker_2
290.060	290.330	speaker_0
294.140	294.890	speaker_3
296.380	296.970	speaker_0
297.500	300.330	speaker_3
301.740	303.850	speaker_0
304.380	304.570	speaker_0
305.980	310.570	speaker_3
313.020	317.290	speaker_0
321.100	322.890	speaker_3
323.500	328.570	speaker_0
330.300	335.930	speaker_3
337.100	343.930	speaker_0
338.685	339.435	speaker_3
345.420	350.545	speaker_0
349.545	355.530	speaker_3
356.140	359.265	speaker_3
358.765	359.610	speaker_0
360.220	364.330	speaker_0
364.940	369.690	speaker_0
370.060	371.130	speaker_0
372.380	373.130	speaker_0
373.660	376.810	speaker_0
378.940	381.565	speaker_3
381.565	392.490	speaker_0
395.180	398.810	speaker_3
399.100	400.475	speaker_3
400.225	402.475	speaker_0
401.725	403.850	speaker_3
404.700	409.450	speaker_0
410.140	412.970	speaker_0
413.580	415.370	speaker_0
417.660	419.370	speaker_3
419.980	421.690	speaker_0
421.900	422.525	speaker_3
422.275	432.305	speaker_0
431.805	433.055	speaker_3
432.805	436.090	speaker_0
436.540	439.450	speaker_0
440.220	440.890	speaker_3
441.740	446.890	speaker_0
448.060	448.685	speaker_0
448.060	452.650	speaker_3
453.340	459.530	speaker_0
460.140	461.765	speaker_0
461.515	466.090	speaker_3
463.515	464.265	speaker_0
466.380	473.770	speaker_0
475.180	476.250	speaker_0
476.540	477.770	speaker_1
478.780	479.290	speaker_0
479.980	481.930	speaker_0
481.355	481.930	speaker_3
483.340	487.130	speaker_3
484.215	484.465	speaker_0
489.260	491.770	speaker_3
497.020	499.930	speaker_0
500.620	504.570	speaker_0
505.100	506.890	speaker_0
510.940	511.530	speaker_0
511.980	516.170	speaker_3
516.460	517.585	speaker_3
517.335	524.730	speaker_0
525.180	526.810	speaker_0
529.340	538.010	speaker_0
538.780	540.650	speaker_3
541.260	546.250	speaker_0
546.620	548.330	speaker_0
549.500	553.050	speaker_0
558.700	560.575	speaker_3
560.325	560.575	speaker_1
560.575	563.610	speaker_0
565.500	566.330	speaker_0
587.900	588.170	speaker_0
591.100	592.650	speaker_0
593.980	594.730	speaker_0
596.380	597.255	speaker_1
597.255	602.490	speaker_0
604.460	604.730	speaker_0
609.660	610.410	speaker_0
610.700	611.290	speaker_3
612.380	614.890	speaker_0
617.660	618.170	speaker_3
