2.940	4.010	speaker_1
5.020	5.850	speaker_1
6.780	11.050	speaker_0
12.140	14.730	speaker_1
16.780	18.490	speaker_0
19.660	20.330	speaker_0
27.340	27.690	speaker_1
30.380	32.250	speaker_0
34.140	35.050	speaker_1
35.340	36.090	speaker_1
36.380	39.290	speaker_1
40.140	40.730	speaker_0
41.340	46.170	speaker_0
46.460	52.250	speaker_0
53.260	58.090	speaker_1
58.380	62.410	speaker_1
62.940	69.465	speaker_1
69.215	69.850	speaker_0
70.220	75.850	speaker_1
76.620	77.495	speaker_1
77.495	78.495	speaker_0
78.495	80.010	speaker_1
81.020	82.010	speaker_1
83.180	88.090	speaker_0
89.020	90.895	speaker_0
90.645	93.930	speaker_1
95.580	96.570	speaker_0
97.420	98.010	speaker_1
103.500	108.570	speaker_0
109.420	112.330	speaker_0
113.260	117.370	speaker_0
117.980	122.330	speaker_0
123.660	125.850	speaker_0
127.180	129.690	speaker_0
130.380	133.005	speaker_0
132.755	136.810	speaker_1
137.100	149.690	speaker_1
150.540	151.915	speaker_1
151.165	152.410	speaker_0
153.500	156.375	speaker_1
156.125	157.450	speaker_0
157.125	157.450	speaker_1
158.300	160.250	speaker_1
161.020	162.970	speaker_1
163.340	167.770	speaker_1
168.060	187.770	speaker_1
181.735	182.235	speaker_0
189.020	191.395	speaker_0
190.895	192.410	speaker_1
192.860	195.530	speaker_1
196.300	199.210	speaker_1
199.580	210.730	speaker_1
211.420	212.890	speaker_0
212.545	212.890	speaker_1
213.660	215.285	speaker_0
215.035	215.690	speaker_1
216.940	222.250	speaker_1
223.180	225.930	speaker_0
226.220	229.850	speaker_1
230.300	236.410	speaker_1
237.020	243.690	speaker_1
244.220	245.530	speaker_1
245.980	249.370	speaker_1
250.060	251.530	speaker_1
251.980	256.170	speaker_1
256.700	259.850	speaker_1
260.300	265.210	speaker_1
265.740	267.365	speaker_1
267.365	267.770	speaker_0
268.060	271.930	speaker_1
272.940	275.530	speaker_1
275.980	277.210	speaker_1
277.740	278.365	speaker_1
277.740	279.050	speaker_0
279.980	284.250	speaker_1
284.780	286.905	speaker_1
286.905	287.610	speaker_0
287.980	290.410	speaker_1
290.620	291.290	speaker_0
291.500	296.490	speaker_1
297.020	304.010	speaker_1
305.020	306.330	speaker_1
307.180	309.530	speaker_1
309.900	320.970	speaker_1
321.260	322.410	speaker_1
322.860	325.050	speaker_1
325.580	328.890	speaker_1
329.340	341.530	speaker_1
339.285	339.785	speaker_0
340.785	341.035	speaker_0
342.060	345.370	speaker_1
345.900	346.970	speaker_1
347.420	348.410	speaker_1
349.100	352.970	speaker_1
353.260	353.930	speaker_1
354.300	356.970	speaker_1
355.675	355.925	speaker_0
357.420	359.530	speaker_1
358.045	359.045	speaker_0
359.980	360.730	speaker_1
361.020	364.170	speaker_1
364.700	368.970	speaker_1
369.340	369.690	speaker_1
370.300	370.730	speaker_0
371.020	372.170	speaker_1
372.620	376.650	speaker_1
377.900	379.050	speaker_0
380.940	383.770	speaker_0
385.100	388.330	speaker_0
388.860	395.610	speaker_0
395.980	399.850	speaker_0
400.460	403.585	speaker_0
403.335	411.770	speaker_1
412.220	419.690	speaker_1
415.345	415.595	speaker_0
420.060	426.010	speaker_1
420.685	420.935	speaker_0
