0.380	0.650	speaker_1
4.140	5.210	speaker_0
6.300	6.810	speaker_1
7.580	10.890	speaker_0
11.820	13.195	speaker_1
13.195	15.770	speaker_0
16.860	17.290	speaker_1
17.580	21.530	speaker_1
21.820	22.410	speaker_0
22.940	23.370	speaker_1
23.660	28.170	speaker_1
29.260	32.330	speaker_1
32.780	35.210	speaker_1
35.820	39.130	speaker_1
39.660	40.285	speaker_0
40.285	42.730	speaker_1
43.820	46.490	speaker_0
47.020	47.450	speaker_1
81.820	86.090	speaker_0
86.780	91.850	speaker_0
92.380	98.490	speaker_0
98.780	99.370	speaker_1
99.900	100.490	speaker_0
100.860	111.370	speaker_0
111.660	113.210	speaker_0
113.500	118.570	speaker_0
118.860	123.290	speaker_0
123.660	124.970	speaker_0
125.980	132.330	speaker_0
132.780	137.130	speaker_0
137.500	146.650	speaker_0
147.020	148.010	speaker_0
149.180	158.570	speaker_0
159.180	159.610	speaker_1
160.220	162.250	speaker_0
163.180	166.970	speaker_0
167.260	171.690	speaker_0
172.460	174.010	speaker_0
175.340	176.215	speaker_1
175.965	177.965	speaker_0
177.965	179.610	speaker_1
180.060	182.090	speaker_0
182.540	184.410	speaker_0
184.700	186.250	speaker_0
186.620	191.530	speaker_0
191.980	193.050	speaker_0
193.420	196.570	speaker_0
196.940	197.690	speaker_0
197.980	205.105	speaker_0
204.855	206.105	speaker_1
205.855	206.810	speaker_0
207.340	211.770	speaker_1
212.780	213.210	speaker_1
213.820	218.730	speaker_1
219.500	224.250	speaker_1
224.540	232.010	speaker_1
232.220	232.730	speaker_0
233.100	237.610	speaker_1
237.900	238.410	speaker_0
238.940	248.295	speaker_1
248.045	255.610	speaker_0
256.460	256.970	speaker_1
257.260	269.130	speaker_0
269.500	280.010	speaker_0
280.380	288.015	speaker_0
287.765	290.225	speaker_1
289.975	297.210	speaker_0
299.020	299.690	speaker_1
300.460	301.210	speaker_1
301.820	311.930	speaker_0
312.460	316.730	speaker_0
317.100	322.170	speaker_0
322.540	325.370	speaker_0
326.140	329.850	speaker_1
330.860	333.690	speaker_0
333.980	335.690	speaker_0
336.140	350.250	speaker_0
350.780	369.290	speaker_0
370.620	371.130	speaker_1
371.740	372.570	speaker_1
372.940	384.755	speaker_1
384.755	386.005	speaker_0
385.755	386.490	speaker_1
386.860	391.450	speaker_1
391.980	393.530	speaker_1
394.300	399.675	speaker_1
399.675	400.650	speaker_0
400.860	403.485	speaker_1
403.235	410.330	speaker_0
410.700	412.570	speaker_0
411.325	412.075	speaker_1
412.860	413.690	speaker_0
414.300	417.425	speaker_1
417.175	421.770	speaker_0
422.380	424.170	speaker_1
424.380	425.210	speaker_0
425.500	427.210	speaker_0
427.580	436.730	speaker_0
437.660	444.570	speaker_1
444.860	445.450	speaker_1
445.740	446.890	speaker_1
447.180	447.530	speaker_0
447.740	459.130	speaker_1
459.420	464.045	speaker_1
464.045	464.970	speaker_0
465.340	469.450	speaker_0
469.820	470.695	speaker_1
470.695	471.530	speaker_0
471.740	473.365	speaker_1
472.615	473.770	speaker_0
474.300	477.675	speaker_1
477.675	479.530	speaker_0
479.980	488.250	speaker_1
486.105	486.605	speaker_0
488.780	490.250	speaker_1
490.700	497.930	speaker_0
498.860	501.050	speaker_1
501.340	501.690	speaker_1
501.980	503.050	speaker_1
503.340	505.930	speaker_1
506.300	506.570	speaker_1
506.940	517.545	speaker_1
517.545	520.490	speaker_0
521.180	528.810	speaker_1
529.100	533.050	speaker_0
533.340	534.330	speaker_1
535.420	537.545	speaker_1
537.295	538.970	speaker_0
541.500	541.770	speaker_1
542.860	543.210	speaker_1
544.060	545.290	speaker_1
547.900	553.775	speaker_1
553.025	553.275	speaker_0
553.775	554.775	speaker_0
554.775	556.410	speaker_1
556.780	557.370	speaker_0
557.900	566.010	speaker_1
566.300	570.410	speaker_1
570.860	573.530	speaker_0
574.220	575.845	speaker_1
575.845	577.595	speaker_0
577.595	578.845	speaker_1
578.845	579.770	speaker_0
