0.540	0.890	speaker_0
2.540	6.890	speaker_0
7.740	8.810	speaker_1
9.740	10.650	speaker_0
11.500	14.650	speaker_1
14.940	15.210	speaker_0
16.060	21.210	speaker_0
22.060	26.170	speaker_1
26.620	27.245	speaker_0
26.620	31.770	speaker_1
32.140	33.930	speaker_1
34.460	38.410	speaker_1
39.100	47.530	speaker_1
47.900	55.530	speaker_1
56.300	59.770	speaker_1
60.860	82.490	speaker_0
83.660	89.370	speaker_1
89.980	94.410	speaker_1
94.780	101.690	speaker_1
103.900	120.570	speaker_0
119.605	120.105	speaker_1
120.860	126.490	speaker_0
128.140	137.850	speaker_1
138.300	144.090	speaker_1
144.620	144.890	speaker_0
145.820	152.490	speaker_1
153.420	153.930	speaker_0
154.380	159.450	speaker_0
159.740	167.930	speaker_0
170.060	172.330	speaker_1
172.780	173.770	speaker_1
174.140	175.130	speaker_1
176.220	179.210	speaker_0
180.300	188.170	speaker_1
181.175	181.425	speaker_0
189.100	191.850	speaker_1
192.220	194.250	speaker_1
196.620	197.690	speaker_0
198.060	201.050	speaker_0
201.500	205.370	speaker_1
205.820	209.930	speaker_0
210.220	213.530	speaker_0
213.740	219.450	speaker_1
221.020	226.090	speaker_0
227.260	228.170	speaker_1
229.500	230.410	speaker_0
231.180	231.690	speaker_1
232.380	237.130	speaker_0
237.420	241.130	speaker_0
241.900	246.170	speaker_0
246.540	248.330	speaker_0
248.940	253.450	speaker_1
254.300	257.050	speaker_1
259.100	260.250	speaker_0
260.620	262.170	speaker_0
262.460	265.690	speaker_0
266.460	272.570	speaker_0
273.740	278.650	speaker_1
279.020	279.290	speaker_0
279.580	279.930	speaker_0
281.020	282.730	speaker_1
283.180	285.050	speaker_1
287.180	294.250	speaker_0
294.540	295.690	speaker_0
296.140	296.730	speaker_1
297.420	305.545	speaker_1
305.045	306.295	speaker_0
306.045	307.610	speaker_1
307.900	308.250	speaker_1
308.860	313.850	speaker_1
314.220	320.570	speaker_1
321.500	322.090	speaker_1
323.980	334.090	speaker_0
335.820	337.770	speaker_0
338.140	339.770	speaker_0
340.140	344.170	speaker_0
344.460	351.125	speaker_0
350.375	356.090	speaker_1
356.620	358.010	speaker_1
359.180	365.210	speaker_1
366.220	366.490	speaker_0
367.740	371.610	speaker_0
373.500	375.770	speaker_1
373.875	374.375	speaker_0
376.060	380.090	speaker_1
380.380	385.530	speaker_1
387.900	392.730	speaker_0
393.900	396.330	speaker_0
397.180	400.410	speaker_1
400.700	400.890	speaker_1
401.500	404.570	speaker_0
405.260	412.570	speaker_1
413.340	416.570	speaker_0
417.020	418.410	speaker_1
418.700	420.575	speaker_0
420.575	421.825	speaker_1
421.825	422.650	speaker_0
